yyyymmdd,CS,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY,FT,NE,SNE,SWF,SSWF,DS,AQIN,AQIC,AQIS,week-synoptic
19801207,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19801208,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19801209,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19801210,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19801211,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19801212,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19801213,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19801214,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801215,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801216,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801217,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801218,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801219,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801220,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801221,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19801222,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19801223,1,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,0
19801224,1,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19801225,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19801226,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19801227,1,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19801228,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19801229,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19801230,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19801231,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810101,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810102,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810103,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810104,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810105,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810106,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810107,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810108,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810109,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810110,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19810111,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810112,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0
19810113,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810114,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810115,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810116,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810117,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810118,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810119,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810120,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810121,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810122,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810123,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810124,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810125,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810126,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810127,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810128,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810129,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810130,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810131,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19810201,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810202,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810203,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810204,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810205,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810206,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810207,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810208,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810209,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810210,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810211,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810212,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810213,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810214,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810215,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19810216,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810217,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810218,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810219,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810220,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810221,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810222,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810223,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810224,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810225,1,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810226,1,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810227,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810228,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810301,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19810302,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19810303,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810304,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810305,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810306,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810307,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19810308,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810309,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810310,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810311,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810312,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810313,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810314,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810315,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19810316,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19810317,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810318,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,9,0
19810319,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19810320,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19810321,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810322,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810323,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810324,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810325,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810326,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810327,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810328,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810329,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810330,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810331,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19810401,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810402,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810403,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810404,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810405,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810406,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19810407,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19810408,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810409,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810410,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810411,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810412,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810413,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19810414,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810415,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810416,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19810417,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810418,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810419,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19810420,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19810421,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810422,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,9,0
19810423,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810424,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810425,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19810426,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810427,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810428,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810429,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810430,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19810501,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810502,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810503,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19810504,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19810505,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810506,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810507,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810508,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810509,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810510,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810511,0,0,0,0,0,0,0,0,0,1,0,1,1,9,9,9,9,0
19810512,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19810513,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19810514,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19810515,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19810516,0,0,0,0,0,0,0,0,1,1,0,1,1,9,9,9,9,0
19810517,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810518,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810519,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810520,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19810521,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19810522,0,0,0,0,0,0,0,0,1,1,0,1,0,9,9,9,9,0
19810523,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19810524,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810525,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810526,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19810527,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19810528,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19810529,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19810530,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19810531,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19810601,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19810602,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19810603,0,0,0,0,0,0,0,0,1,1,1,1,0,9,9,9,9,0
19810604,0,0,0,0,0,0,0,0,1,1,1,1,0,9,9,9,9,0
19810605,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19810606,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19810607,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810608,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810609,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810610,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810611,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810612,0,1,0,0,1,1,1,1,0,1,1,1,1,9,9,9,9,0
19810613,0,1,1,1,1,1,1,1,0,0,0,0,0,9,9,9,9,0
19810614,0,0,0,0,1,1,1,1,0,0,0,1,0,9,9,9,9,0
19810615,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19810616,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810617,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810618,0,1,0,0,0,1,1,1,0,0,0,0,0,9,9,9,9,0
19810619,0,1,0,1,1,1,1,1,0,0,0,0,0,9,9,9,9,0
19810620,0,1,1,1,1,1,1,1,0,0,0,1,0,9,9,9,9,0
19810621,0,1,0,1,1,1,1,1,0,0,0,1,0,9,9,9,9,0
19810622,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19810623,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810624,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810625,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810626,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810627,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810628,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810629,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810630,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810701,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19810702,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810703,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810704,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810705,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810706,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810707,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810708,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810709,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19810710,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19810711,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19810712,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19810713,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810714,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810715,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810716,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810717,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810718,0,1,0,0,0,1,1,1,0,1,1,1,0,9,9,9,9,0
19810719,0,1,1,1,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19810720,0,1,0,1,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19810721,0,0,0,1,1,1,1,1,0,1,0,1,1,9,9,9,9,0
19810722,0,0,0,1,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19810723,0,0,0,0,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19810724,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810725,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810726,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810727,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810728,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810729,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810730,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810731,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810801,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810802,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810803,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810804,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810805,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810806,0,0,0,0,0,1,1,1,0,0,0,1,0,9,9,9,9,0
19810807,0,0,0,0,0,1,1,1,0,0,0,0,0,9,9,9,9,0
19810808,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810809,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810810,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810811,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810812,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19810813,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810814,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810815,0,0,0,0,0,0,1,1,1,0,0,0,0,9,9,9,9,0
19810816,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810817,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810818,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810819,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810820,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810821,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810822,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810823,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810824,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810825,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810826,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810827,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810828,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19810829,0,1,0,0,0,0,1,1,0,1,0,1,1,9,9,9,9,0
19810830,0,1,0,0,0,1,1,1,0,0,0,1,1,9,9,9,9,0
19810831,0,1,0,0,0,1,1,1,0,0,0,1,1,9,9,9,9,0
19810901,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810902,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810903,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19810904,0,0,0,0,0,0,0,1,0,1,1,1,1,9,9,9,9,0
19810905,0,0,0,0,0,0,0,1,0,1,0,1,0,9,9,9,9,0
19810906,0,0,0,0,0,0,0,1,0,1,0,1,0,9,9,9,9,0
19810907,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810908,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810909,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810910,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810911,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19810912,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19810913,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19810914,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19810915,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19810916,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19810917,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19810918,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19810919,0,1,0,0,0,1,1,1,0,1,1,0,0,9,9,9,9,0
19810920,0,1,0,0,1,1,1,1,0,0,0,0,0,9,9,9,9,0
19810921,0,1,0,0,1,1,1,1,0,0,0,1,0,9,9,9,9,0
19810922,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19810923,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810924,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19810925,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810926,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19810927,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19810928,0,0,0,0,0,0,0,1,0,1,0,1,0,9,9,9,9,0
19810929,0,0,0,0,0,0,0,1,0,1,1,1,0,9,9,9,9,0
19810930,0,0,0,0,0,0,1,1,0,1,1,1,1,9,9,9,9,0
19811001,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811002,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811003,0,0,0,0,0,1,1,1,1,0,0,0,0,9,9,9,9,0
19811004,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19811005,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811006,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811007,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811008,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19811009,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19811010,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811011,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811012,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811013,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811014,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19811015,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19811016,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19811017,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811018,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19811019,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19811020,0,1,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19811021,0,1,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19811022,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811023,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811024,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19811025,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19811026,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19811027,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19811028,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19811029,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19811030,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19811031,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19811101,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19811102,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19811103,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19811104,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19811105,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19811106,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19811107,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19811108,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811109,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811110,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811111,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19811112,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811113,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811114,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811115,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19811116,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811117,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19811118,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
